date,time,room,camera102,camera103,camera104,total_occupancy,cleaning,Deep Cleaning
29-03-2022,22:30:43,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:30:46,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:30:51,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:30:56,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:31:06,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:31:10,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:31:19,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:31:23,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:31:26,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:31:28,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:31:35,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:31:40,M1 Saperation Room,4,2,0,6,False,False
29-03-2022,22:31:43,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:31:49,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:31:52,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:32:07,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:32:09,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:32:20,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:32:24,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:32:26,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:32:28,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:32:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:32:40,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:32:45,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:32:57,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:33:00,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:33:06,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:33:09,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:33:15,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:33:22,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:33:27,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:33:29,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:33:31,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:33:48,M1 Saperation Room,2,1,2,5,False,False
29-03-2022,22:33:54,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,22:33:57,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,22:34:05,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,22:34:11,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,22:34:16,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,22:34:24,M1 Saperation Room,2,3,1,6,False,False
29-03-2022,22:34:26,M1 Saperation Room,3,2,1,6,False,False
29-03-2022,22:34:58,M1 Saperation Room,6,2,0,8,False,False
29-03-2022,22:35:07,M1 Saperation Room,3,3,0,6,False,False
29-03-2022,22:35:13,M1 Saperation Room,4,3,0,7,False,False
29-03-2022,22:35:38,M1 Saperation Room,6,0,1,7,False,False
29-03-2022,22:35:42,M1 Saperation Room,6,0,1,7,False,False
29-03-2022,22:35:44,M1 Saperation Room,5,0,0,5,False,False
29-03-2022,22:35:53,M1 Saperation Room,7,0,1,8,False,False
29-03-2022,22:35:57,M1 Saperation Room,6,0,1,7,False,False
29-03-2022,22:36:16,M1 Saperation Room,8,0,0,8,False,False
29-03-2022,22:36:20,M1 Saperation Room,7,0,0,7,False,False
29-03-2022,22:36:34,M1 Saperation Room,5,0,0,5,False,False
29-03-2022,22:36:59,M1 Saperation Room,4,0,0,4,False,False
29-03-2022,22:37:10,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:37:12,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:37:39,M1 Saperation Room,3,2,2,7,False,False
29-03-2022,22:37:51,M1 Saperation Room,2,3,1,6,False,False
29-03-2022,22:37:53,M1 Saperation Room,2,3,1,6,False,False
29-03-2022,22:38:03,M1 Saperation Room,2,3,1,6,False,False
29-03-2022,22:38:20,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,22:38:37,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:38:41,M1 Saperation Room,3,3,0,6,False,False
29-03-2022,22:38:46,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:38:59,M1 Saperation Room,4,2,0,6,False,False
29-03-2022,22:39:12,M1 Saperation Room,4,2,0,6,False,False
29-03-2022,22:39:18,M1 Saperation Room,2,4,0,6,False,False
29-03-2022,22:39:23,M1 Saperation Room,2,4,0,6,False,False
29-03-2022,22:39:25,M1 Saperation Room,2,4,0,6,False,False
29-03-2022,22:39:34,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:39:51,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:39:53,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:40:04,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:40:18,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:40:23,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:40:26,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:40:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:40:41,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:40:44,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:40:53,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,22:41:13,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:41:16,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:41:21,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,22:41:25,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:41:27,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:41:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:41:37,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:41:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:41:51,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:41:55,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:41:57,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:42:05,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:42:09,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:42:31,M1 Saperation Room,3,0,0,3,False,False
29-03-2022,22:42:35,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:42:40,M1 Saperation Room,2,0,0,2,False,False
29-03-2022,22:42:47,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:42:50,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:42:56,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:43:15,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:43:17,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:43:33,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,22:44:20,M1 Saperation Room,5,0,0,5,False,False
29-03-2022,22:44:26,M1 Saperation Room,5,0,2,7,False,False
29-03-2022,22:44:40,M1 Saperation Room,4,0,1,5,False,False
29-03-2022,22:44:42,M1 Saperation Room,5,0,2,7,False,False
29-03-2022,22:44:54,M1 Saperation Room,5,0,1,6,False,False
29-03-2022,22:45:02,M1 Saperation Room,3,0,2,5,False,False
29-03-2022,22:45:09,M1 Saperation Room,3,0,1,4,True,False
29-03-2022,22:45:25,M1 Saperation Room,1,1,1,3,False,True
29-03-2022,22:45:29,M1 Saperation Room,2,1,1,4,False,True
29-03-2022,22:45:39,M1 Saperation Room,2,2,1,5,True,False
29-03-2022,22:46:33,M1 Saperation Room,2,0,3,5,False,False
29-03-2022,22:47:17,M1 Saperation Room,0,3,2,5,False,False
29-03-2022,22:47:29,M1 Saperation Room,0,4,1,5,True,False
29-03-2022,22:47:36,M1 Saperation Room,0,4,2,6,True,False
29-03-2022,22:47:45,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:47:48,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:47:50,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:47:53,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:48:02,M1 Saperation Room,1,3,1,5,False,True
29-03-2022,22:48:09,M1 Saperation Room,1,4,2,7,True,False
29-03-2022,22:48:16,M1 Saperation Room,1,4,0,5,False,False
29-03-2022,22:48:19,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:48:22,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:48:24,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:48:28,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:48:31,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,22:48:36,M1 Saperation Room,1,4,0,5,False,False
29-03-2022,22:48:40,M1 Saperation Room,0,4,0,4,False,False
29-03-2022,22:48:46,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,22:48:49,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:48:51,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:48:55,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,22:49:10,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,22:49:18,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,22:49:25,M1 Saperation Room,2,3,2,7,False,False
29-03-2022,22:49:28,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,22:49:48,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,22:49:51,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,22:49:56,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,22:49:58,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,22:50:14,M1 Saperation Room,4,0,1,5,True,False
29-03-2022,22:50:36,M1 Saperation Room,2,0,2,4,True,False
29-03-2022,22:50:57,M1 Saperation Room,1,1,1,3,True,False
29-03-2022,22:51:02,M1 Saperation Room,1,1,1,3,True,False
29-03-2022,22:51:08,M1 Saperation Room,1,1,2,4,True,False
29-03-2022,22:51:15,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,22:51:17,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,22:51:33,M1 Saperation Room,1,1,1,3,False,True
29-03-2022,22:51:35,M1 Saperation Room,1,1,1,3,True,False
29-03-2022,22:51:49,M1 Saperation Room,1,0,1,2,True,False
29-03-2022,22:52:04,M1 Saperation Room,1,0,1,2,True,True
29-03-2022,22:52:08,M1 Saperation Room,0,0,1,1,True,False
29-03-2022,22:52:15,M1 Saperation Room,0,0,1,1,False,False
29-03-2022,22:52:28,M1 Saperation Room,0,0,1,1,False,False
29-03-2022,22:52:37,M1 Saperation Room,0,0,1,1,True,False
29-03-2022,22:52:40,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,22:52:45,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,22:52:58,M1 Saperation Room,1,0,2,3,False,False
29-03-2022,22:53:02,M1 Saperation Room,1,0,1,2,True,False
29-03-2022,22:53:13,M1 Saperation Room,3,0,1,4,False,False
29-03-2022,22:53:17,M1 Saperation Room,2,0,1,3,False,False
29-03-2022,22:53:22,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:53:29,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:53:33,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,22:53:35,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:53:37,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,22:53:56,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:54:22,M1 Saperation Room,0,3,1,4,False,False
29-03-2022,22:54:31,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,22:54:50,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:54:52,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:54:55,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,22:55:03,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,22:55:06,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,22:55:14,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,22:56:01,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:56:11,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:56:17,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,22:56:18,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:56:22,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,22:56:25,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:56:28,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:56:31,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:56:35,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:56:37,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:56:42,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:56:44,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:56:46,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:56:52,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:56:55,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:05,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:57:08,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:57:14,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:17,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:20,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:57:26,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:38,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:57:39,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,22:57:42,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:47,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:57:48,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:57:52,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,22:57:58,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,22:58:01,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,22:58:06,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,22:58:11,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,22:58:16,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:58:19,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,22:58:22,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,22:58:23,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,22:58:27,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,22:58:37,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,22:58:41,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,22:58:47,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,22:58:53,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:58:56,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:58:58,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,22:59:22,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:26,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:32,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:40,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:52,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:57,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,22:59:59,M1 Saperation Room,2,3,0,5,False,False
29-03-2022,23:00:01,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,23:00:05,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,23:00:10,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,23:00:12,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:00:21,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:00:24,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:00:29,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:00:37,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:00:47,M1 Saperation Room,3,2,1,6,False,False
29-03-2022,23:00:55,M1 Saperation Room,3,1,1,5,True,False
29-03-2022,23:01:15,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:01:21,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:01:25,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:01:31,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,23:01:47,M1 Saperation Room,4,1,0,5,False,False
29-03-2022,23:01:59,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:02:06,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:02:10,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,23:02:13,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,23:02:16,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:02:19,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:02:25,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:02:37,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:02:43,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:02:53,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:02:58,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:03:01,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:03:05,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:03:19,M1 Saperation Room,2,3,1,6,False,False
29-03-2022,23:03:20,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:03:26,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:03:28,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:03:37,M1 Saperation Room,3,2,1,6,False,False
29-03-2022,23:03:43,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:03:47,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:03:50,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:04:10,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:04:19,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:04:23,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:04:26,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:04:31,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,23:04:41,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:04:46,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:04:54,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:05:03,M1 Saperation Room,1,3,1,5,False,False
29-03-2022,23:05:17,M1 Saperation Room,2,3,2,7,False,False
29-03-2022,23:05:22,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:05:28,M1 Saperation Room,2,3,2,7,False,False
29-03-2022,23:05:42,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:05:47,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:05:52,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,23:05:56,M1 Saperation Room,0,3,1,4,False,False
29-03-2022,23:06:19,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:06:26,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:06:31,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:06:46,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:06:51,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:06:56,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,23:06:58,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:07:06,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:07:10,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,23:07:16,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,23:07:26,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,23:07:28,M1 Saperation Room,3,3,0,6,False,False
29-03-2022,23:07:31,M1 Saperation Room,3,2,0,5,False,False
29-03-2022,23:07:37,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:07:44,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:07:45,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:07:54,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:07:59,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:08:03,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,23:08:09,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,23:08:13,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:08:17,M1 Saperation Room,3,2,2,7,False,False
29-03-2022,23:08:36,M1 Saperation Room,3,1,2,6,False,False
29-03-2022,23:08:50,M1 Saperation Room,3,1,2,6,False,False
29-03-2022,23:08:55,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:09:09,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,23:09:14,M1 Saperation Room,0,3,2,5,False,False
29-03-2022,23:09:21,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:09:41,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:09:49,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:09:50,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:09:53,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:10:11,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:10:17,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:10:19,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:10:24,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:10:28,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:10:36,M1 Saperation Room,1,3,2,6,False,False
29-03-2022,23:10:46,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:11:00,M1 Saperation Room,1,2,3,6,False,False
29-03-2022,23:11:09,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:11:16,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:11:35,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:11:52,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:11:54,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:11:57,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,23:12:00,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:12:10,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:12:19,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:12:23,M1 Saperation Room,4,1,1,6,False,False
29-03-2022,23:12:26,M1 Saperation Room,4,1,1,6,False,False
29-03-2022,23:12:29,M1 Saperation Room,3,1,1,5,False,False
29-03-2022,23:12:36,M1 Saperation Room,4,1,1,6,False,False
29-03-2022,23:12:43,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:12:52,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:12:55,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:13:01,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,23:13:03,M1 Saperation Room,0,3,1,4,False,False
29-03-2022,23:13:08,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,23:13:22,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,23:13:25,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,23:13:29,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,23:13:39,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:14:03,M1 Saperation Room,2,2,2,6,False,False
29-03-2022,23:14:56,M1 Saperation Room,2,0,1,3,True,False
29-03-2022,23:15:10,M1 Saperation Room,1,0,2,3,False,False
29-03-2022,23:15:20,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:15:32,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:15:38,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:15:40,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:15:44,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:15:49,M1 Saperation Room,0,0,2,2,True,False
29-03-2022,23:16:44,M1 Saperation Room,3,1,2,6,True,False
29-03-2022,23:17:05,M1 Saperation Room,2,1,2,5,True,False
29-03-2022,23:17:25,M1 Saperation Room,2,1,2,5,True,False
29-03-2022,23:17:29,M1 Saperation Room,2,1,3,6,True,False
29-03-2022,23:17:46,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,23:17:49,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:17:52,M1 Saperation Room,0,1,2,3,True,False
29-03-2022,23:17:54,M1 Saperation Room,1,1,2,4,True,False
29-03-2022,23:17:56,M1 Saperation Room,1,1,2,4,True,False
29-03-2022,23:18:02,M1 Saperation Room,1,1,2,4,True,False
29-03-2022,23:18:13,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:18:16,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,23:18:20,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,23:18:22,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,23:18:44,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:18:52,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:19:00,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,23:19:05,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:19:13,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:19:24,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:19:26,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,23:19:32,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:19:38,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,23:19:42,M1 Saperation Room,3,1,0,4,False,False
29-03-2022,23:20:05,M1 Saperation Room,3,2,1,6,False,False
29-03-2022,23:20:10,M1 Saperation Room,2,1,2,5,False,False
29-03-2022,23:20:13,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:20:17,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:20:22,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:20:25,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,23:20:30,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:20:34,M1 Saperation Room,2,1,2,5,False,False
29-03-2022,23:20:39,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:20:42,M1 Saperation Room,1,2,2,5,False,False
29-03-2022,23:20:44,M1 Saperation Room,1,1,2,4,False,False
29-03-2022,23:20:52,M1 Saperation Room,2,0,3,5,False,False
29-03-2022,23:21:02,M1 Saperation Room,2,2,1,5,False,False
29-03-2022,23:21:05,M1 Saperation Room,2,1,1,4,False,False
29-03-2022,23:21:12,M1 Saperation Room,4,1,1,6,False,False
29-03-2022,23:21:19,M1 Saperation Room,3,0,1,4,False,False
29-03-2022,23:21:26,M1 Saperation Room,3,0,0,3,False,False
29-03-2022,23:21:32,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,23:21:34,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,23:21:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,23:21:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,23:21:52,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,23:22:11,M1 Saperation Room,1,2,1,4,False,False
29-03-2022,23:22:24,M1 Saperation Room,2,1,2,5,True,False
29-03-2022,23:22:40,M1 Saperation Room,1,1,0,2,False,False
